epoch,train_loss,train_f1,val_loss,val_f1,val_recall,val_roc_auc
1,11169.0673828125,0.01941747572815534,5234.4072265625,0.0,0.0,0.49835651074589127
2,9353.66015625,0.10437263185401333,2151.675537109375,0.03424657534246575,0.040983606557377046,0.45650375121759135
3,9077.828125,0.12231878881679467,1267.046142578125,0.15083333333333335,0.7418032786885246,0.4953542413628733
4,8490.1552734375,0.12695044195806846,2516.08642578125,0.16335195530726257,0.9986338797814208,0.5260528279206649
5,8572.1806640625,0.17517561956493352,3561.88037109375,0.15987768919951947,1.0,0.51378002528445
6,7346.71923828125,0.19749232687870122,4147.6572265625,0.1595640326975477,1.0,0.5126422250316056
7,6573.15625,0.20702034303948944,4349.65771484375,0.1601049868766404,1.0,0.5145385587863465
8,6497.921875,0.22696721861606758,4284.318359375,0.1611270085846357,1.0,0.5182048040455121
9,6096.4775390625,0.23968414569769492,4013.485107421875,0.16275708727070595,1.0,0.5240202275600505
10,5865.3369140625,0.2385001461845824,3618.719970703125,0.16634473355300533,1.0,0.536346396965866
11,5557.9189453125,0.2517785654180585,3166.022705078125,0.1727111636148848,0.9986338797814208,0.5569632408309327
12,5345.802734375,0.2728225327929907,2736.95654296875,0.18103774775912132,0.9795081967213115,0.580935455569142
13,5368.61376953125,0.27001993484708514,2367.470947265625,0.1858139228845901,0.9644808743169399,0.5934289790194331
14,4836.5068359375,0.26188920601079746,2086.612060546875,0.18924849149753153,0.9426229508196722,0.6009921210613943
15,4427.1650390625,0.2543115277793025,1881.3541259765625,0.19883720930232557,0.9344262295081968,0.6228189571200595
16,4569.5751953125,0.2446999415741591,1733.481201171875,0.20264184929450615,0.9221311475409836,0.6300455776391508
17,3929.72802734375,0.2384143330746985,1633.204345703125,0.2046979865771812,0.9166666666666666,0.6328397338915256
18,4075.1015625,0.2334136369543269,1545.07275390625,0.20369507840397452,0.8961748633879781,0.6305127527581467
19,3846.8916015625,0.23712755034614566,1483.5546875,0.1990835835045031,0.860655737704918,0.6176033484625535
20,3696.462158203125,0.2442163417773174,1458.937744140625,0.19818673453157307,0.8510928961748634,0.614890883090506
21,3457.824462890625,0.2624591198577085,1474.9404296875,0.19964973730297725,0.8565573770491803,0.6183642135223449
22,3381.29345703125,0.3021997159928194,1516.096923828125,0.19864843627219866,0.8633879781420765,0.6174863387978142
23,3127.13671875,0.34053892121154783,1576.87890625,0.2006172839506173,0.8879781420765027,0.623426802898731
24,2942.845703125,0.3614344418095255,1661.4783935546875,0.2070934776074542,0.9412568306010929,0.6412483679094734
25,2728.34765625,0.37081787799772303,1748.12255859375,0.2073027090694935,0.9617486338797814,0.6436901135036925
26,2603.722900390625,0.3731673174685037,1825.86279296875,0.20699666134417186,0.9740437158469946,0.6433391708634708
27,2624.8984375,0.37352627906122593,1885.7076416015625,0.20853080568720378,0.9918032786885246,0.6483698956152895
28,2461.2373046875,0.37010727747173094,1921.8560791015625,0.20781071835803877,0.9959016393442623,0.6469332241818824
29,2317.92822265625,0.3662445446090005,1930.345458984375,0.20738636363636362,0.9972677595628415,0.6463044807361505
30,2263.474853515625,0.360391318068656,1921.8785400390625,0.20739481512962177,1.0,0.6465233881163085
31,2188.958984375,0.35471389367105877,1886.051025390625,0.2071307300509338,1.0,0.6462705436156764
32,2103.821044921875,0.3472023897451048,1806.270751953125,0.2073654390934844,1.0,0.6463969658659925
33,1968.7542724609375,0.34079709795990437,1676.8955078125,0.20932227623677438,1.0,0.6506321112515803
34,1894.8699951171875,0.3410810376676572,1525.05322265625,0.21245102307357422,1.0,0.6574589127686472
35,1747.7564697265625,0.34332052367615445,1338.0133056640625,0.21587681267753028,0.9863387978142076,0.662905604719764
36,1747.4285888671875,0.3443898375676801,1139.3101806640625,0.2162162162162162,0.9453551912568307,0.6593377166621763
37,1660.9005126953125,0.35019481851117645,981.0206298828125,0.2194244604316547,0.9166666666666666,0.661627047453248
38,1566.6240234375,0.3612718316166592,916.1021118164062,0.22340602630264692,0.9166666666666666,0.6672250316055626
