epoch,train_loss,train_f1,val_loss,val_f1,val_recall,val_roc_auc
1,2.2887063026428223,0.06910122113548238,0.7118639945983887,0.07448159119763013,0.12021857923497267,0.5444384572340469
2,2.2853732109069824,0.06910522051163329,0.7115352749824524,0.07451312447078746,0.12021857923497267,0.5445698016621418
3,2.27689266204834,0.06910822034756689,0.7111014723777771,0.07451312447078746,0.12021857923497267,0.5444249860106526
4,2.265698194503784,0.0691102203828845,0.7106611728668213,0.07448159119763013,0.12021857923497267,0.5445754146718893
5,2.2597362995147705,0.06916626841030542,0.7101649045944214,0.0745446844557391,0.12021857923497267,0.5448234233487389
6,2.248840808868408,0.06916626841030542,0.7096710801124573,0.0745446844557391,0.12021857923497267,0.545257006763245
7,2.2458155155181885,0.06916727009413469,0.7092101573944092,0.07460788469690546,0.12021857923497267,0.5461693367322266
8,2.239823341369629,0.06920014477017734,0.7088348865509033,0.07467119219346627,0.12021857923497267,0.5470752765054956
9,2.2362866401672363,0.06854298853251063,0.7085461020469666,0.07251566696508506,0.11065573770491803,0.5476000497399017
10,2.2294533252716064,0.06854498355502517,0.7083136439323425,0.07251566696508506,0.11065573770491803,0.5485417400675633
11,2.2237980365753174,0.06854498355502517,0.7081027030944824,0.07251566696508506,0.11065573770491803,0.5548995530317161
12,2.219297409057617,0.06854498355502517,0.7078582048416138,0.07251566696508506,0.11065573770491803,0.5576410333464591
13,2.212942123413086,0.06854797630655936,0.7075987458229065,0.07251566696508506,0.11065573770491803,0.558057518669734
14,2.207041025161743,0.06854897394847911,0.7073378562927246,0.07251566696508506,0.11065573770491803,0.5538015619710818
15,2.2090935707092285,0.06854897394847911,0.7070793509483337,0.07251566696508506,0.11065573770491803,0.5541529363812839
16,2.1975514888763428,0.06854797630655936,0.7068372368812561,0.07251566696508506,0.11065573770491803,0.5542379950674597
17,2.189396381378174,0.06854797630655936,0.7065298557281494,0.07251566696508506,0.11065573770491803,0.5547182096398693
18,2.1834089756011963,0.06854797630655936,0.7061991691589355,0.07251566696508506,0.11065573770491803,0.5552352973686211
19,2.1816604137420654,0.06854797630655936,0.7058509588241577,0.07251566696508506,0.11065573770491803,0.5553493709974923
20,2.172441244125366,0.06854598110983366,0.7055044770240784,0.07251566696508506,0.11065573770491803,0.55583563034963
21,2.173266887664795,0.06854598110983366,0.7051516175270081,0.07251566696508506,0.11065573770491803,0.5564650646273307
22,2.1675302982330322,0.06854598110983366,0.7047939300537109,0.07251566696508506,0.11065573770491803,0.5571438933908105
23,2.1670045852661133,0.06854598110983366,0.7044435143470764,0.07251566696508506,0.11065573770491803,0.5670299579283331
24,2.158210277557373,0.06854598110983366,0.7040789127349854,0.07251566696508506,0.11065573770491803,0.5645895939980519
25,2.153485059738159,0.06854298853251063,0.7037261128425598,0.07251566696508506,0.11065573770491803,0.5690398471879684
26,2.150672674179077,0.0685399962164758,0.7033609747886658,0.07251566696508506,0.11065573770491803,0.5740888789869639
27,2.145407199859619,0.06732441797358789,0.702995777130127,0.07279999999999999,0.12431693989071038,0.5798315060827754
28,2.1445345878601074,0.06732348111658457,0.7026407122612,0.07279999999999999,0.12431693989071038,0.5856632505025803
