epoch,train_loss,train_f1,val_loss,val_f1,val_recall,val_roc_auc
1,2.2861478328704834,0.06910122113548238,0.7118639945983887,0.07448159119763013,0.12021857923497267,0.5444742077884396
2,2.2828738689422607,0.06910422062419516,0.7114307880401611,0.07448159119763013,0.12021857923497267,0.5445818912215982
3,2.2744829654693604,0.0691072203733179,0.7109255790710449,0.07448159119763013,0.12021857923497267,0.5446138422001616
4,2.263336658477783,0.06910922035075534,0.7104166746139526,0.07448159119763013,0.12021857923497267,0.5446360351771639
5,2.2574076652526855,0.0691102203828845,0.7098541855812073,0.07448159119763013,0.12021857923497267,0.5449843008435058
6,2.2466540336608887,0.06911122044395566,0.7093009352684021,0.07448159119763013,0.12021857923497267,0.5457837661395619
7,2.243457317352295,0.06919814120474253,0.7087715268135071,0.07448159119763013,0.12021857923497267,0.5469444502013775
8,2.2376065254211426,0.06919914297295733,0.7083329558372498,0.07467119219346627,0.12021857923497267,0.5480473634397904
9,2.234231472015381,0.06920415224913494,0.707985520362854,0.07467119219346627,0.12021857923497267,0.5488498511257106
10,2.227388620376587,0.06854398602925126,0.7076998949050903,0.07251566696508506,0.11065573770491803,0.5493547629410098
11,2.2217183113098145,0.06854498355502517,0.7074376940727234,0.07251566696508506,0.11065573770491803,0.5556535961258143
12,2.2173550128936768,0.06854498355502517,0.7071375250816345,0.07251566696508506,0.11065573770491803,0.5587008559408095
13,2.210994243621826,0.06854598110983366,0.7068172693252563,0.07251566696508506,0.11065573770491803,0.5590705373981887
14,2.204989194869995,0.06854897394847911,0.7064958214759827,0.07251566696508506,0.11065573770491803,0.5544869536382665
15,2.2072291374206543,0.06854897394847911,0.7061788439750671,0.07251566696508506,0.11065573770491803,0.5548997257397084
16,2.1956725120544434,0.06854897394847911,0.7058794498443604,0.07251566696508506,0.11065573770491803,0.5553470394395971
17,2.1877896785736084,0.06854897394847911,0.7055259346961975,0.07251566696508506,0.11065573770491803,0.5557126622591587
18,2.181814193725586,0.06854797630655936,0.7051566243171692,0.07251566696508506,0.11065573770491803,0.5562070388869315
19,2.180060386657715,0.06854697869367796,0.7047759294509888,0.07251566696508506,0.11065573770491803,0.5565958909314488
20,2.170943021774292,0.06854598110983366,0.7044029831886292,0.07251566696508506,0.11065573770491803,0.5570037408551117
21,2.1716489791870117,0.06854498355502517,0.7040287256240845,0.07251566696508506,0.11065573770491803,0.5573319723943545
22,2.165879726409912,0.06854398602925126,0.703654944896698,0.07251566696508506,0.11065573770491803,0.5669856583283248
23,2.1653950214385986,0.06854298853251063,0.7032923698425293,0.07251566696508506,0.11065573770491803,0.5777187692137641
24,2.156789779663086,0.06854099362612416,0.7029209733009338,0.07251566696508506,0.11065573770491803,0.5675918633810698
25,2.1520638465881348,0.06732629176581917,0.7025642395019531,0.07279999999999999,0.12431693989071038,0.5732167899801731
26,2.1493618488311768,0.06732254428565465,0.702205240726471,0.07279999999999999,0.12431693989071038,0.5757454940484826
27,2.144059419631958,0.06732254428565465,0.7018496990203857,0.07279999999999999,0.12431693989071038,0.5842550758878917
28,2.143259048461914,0.06732254428565465,0.7015061378479004,0.07279999999999999,0.12431693989071038,0.5882480846683661
